Year_Birth,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,Children,total_spent,num_of_purchases,AcceptedCmp,Age,Family_Members,Joined_year,Joined_month,Days_Since_Enrollment,Marital_Status_Alone,Marital_Status_Together,Cluster_Label
1977,1.0,42014.0,56,8,0,1,1,436.0,20.0,0,46.0,3,2012,8,842,0.0,1.0,2
1973,2.0,54108.0,74,8,0,0,2,747.0,32.0,0,50.0,4,2012,5,940,0.0,1.0,1
1955,2.0,49667.0,35,8,0,1,0,1396.0,22.0,1,68.0,1,2012,8,839,1.0,0.0,3
1974,2.0,63206.0,65,2,0,0,0,928.0,14.0,1,49.0,2,2014,3,262,0.0,1.0,1
1972,2.0,57136.0,48,6,0,0,2,642.0,26.0,0,51.0,4,2013,9,456,0.0,1.0,2
1975,0.0,46772.0,88,8,0,0,1,1048.0,30.0,1,48.0,3,2012,7,879,0.0,1.0,1
1971,2.0,78931.0,19,1,0,0,0,943.0,24.0,0,52.0,2,2013,10,408,0.0,1.0,1
1958,1.0,53977.0,21,5,0,0,1,907.0,27.0,0,65.0,3,2013,8,488,0.0,1.0,1
1988,1.0,84219.0,27,1,0,0,0,1198.0,18.0,0,35.0,2,2014,2,308,0.0,1.0,1
1975,2.0,46098.0,86,8,0,0,2,120.0,11.0,0,48.0,3,2012,8,841,1.0,0.0,0
1965,1.0,73538.0,92,7,0,0,1,1658.0,26.0,0,58.0,3,2012,11,742,0.0,1.0,1
1986,1.0,79529.0,1,2,0,0,0,1638.0,22.0,0,37.0,2,2014,4,224,0.0,1.0,1
1977,0.0,20981.0,14,8,0,1,0,73.0,7.0,0,46.0,2,2013,4,586,0.0,1.0,2
1980,1.0,51766.0,74,5,0,0,1,275.0,12.0,0,43.0,2,2014,11,34,1.0,0.0,0
1962,1.0,55759.0,84,8,0,0,1,854.0,26.0,0,61.0,3,2012,11,739,0.0,1.0,1
1978,1.0,33039.0,4,5,0,0,1,78.0,7.0,0,45.0,3,2013,9,454,0.0,1.0,2
1972,2.0,37787.0,50,8,0,0,1,106.0,7.0,0,51.0,3,2013,9,443,0.0,1.0,2
1970,1.0,27242.0,2,9,0,1,1,106.0,7.0,0,53.0,2,2012,11,756,1.0,0.0,0
1983,2.0,87188.0,73,3,0,1,0,1923.0,19.0,0,40.0,1,2013,3,641,1.0,0.0,3
1971,1.0,69930.0,21,3,0,0,0,1662.0,22.0,0,52.0,2,2013,5,560,0.0,1.0,1
1976,1.0,37697.0,82,6,0,0,1,84.0,7.0,0,47.0,2,2014,7,158,1.0,0.0,0
1973,2.0,37401.0,14,7,0,0,1,48.0,7.0,0,50.0,3,2014,6,185,0.0,1.0,2
1973,1.0,3502.0,56,14,0,0,1,5.0,0.0,0,50.0,2,2013,4,603,1.0,0.0,0
1976,1.0,58597.0,20,7,0,0,2,733.0,32.0,0,47.0,4,2012,11,747,0.0,1.0,2
1948,2.0,82032.0,54,1,0,0,0,1234.0,17.0,0,75.0,1,2014,5,217,1.0,0.0,0
1958,1.0,28087.0,77,7,0,0,2,112.0,9.0,0,65.0,4,2012,11,755,0.0,1.0,2
1987,2.0,74004.0,5,3,0,1,0,1658.0,15.0,2,36.0,1,2014,2,286,1.0,0.0,3
1960,1.0,19740.0,65,5,0,0,1,55.0,7.0,0,63.0,3,2013,3,623,0.0,1.0,2
1975,0.0,57036.0,33,9,0,0,1,1513.0,26.0,1,48.0,3,2012,11,755,0.0,1.0,1
1958,0.0,53083.0,65,7,0,0,2,271.0,17.0,1,65.0,4,2013,5,571,0.0,1.0,2
1975,2.0,69283.0,41,5,0,0,1,904.0,27.0,0,48.0,3,2014,6,176,0.0,1.0,2
1975,2.0,46098.0,86,8,0,1,2,120.0,11.0,0,48.0,3,2012,8,841,1.0,0.0,0
1988,0.0,23331.0,92,8,0,0,1,103.0,8.0,0,35.0,3,2012,4,972,0.0,1.0,2
1988,0.0,23331.0,97,9,0,0,1,269.0,17.0,0,35.0,2,2012,5,941,1.0,0.0,0
1989,1.0,9255.0,91,8,0,0,1,22.0,5.0,0,34.0,2,2013,12,352,1.0,0.0,0
1959,2.0,67786.0,0,1,0,1,0,1156.0,16.0,0,64.0,1,2013,7,513,1.0,0.0,3
1971,2.0,71969.0,59,8,0,0,1,1086.0,19.0,1,52.0,3,2012,10,782,0.0,1.0,1
1967,2.0,59235.0,4,7,0,0,1,1128.0,28.0,0,56.0,2,2013,12,371,1.0,0.0,0
1989,1.0,31928.0,5,7,0,0,1,72.0,9.0,0,34.0,3,2014,3,254,0.0,1.0,2
1961,2.0,74881.0,48,5,0,0,2,964.0,27.0,0,62.0,4,2013,8,491,0.0,1.0,2
1978,1.0,65819.0,99,3,0,0,0,1383.0,20.0,0,45.0,2,2012,11,738,0.0,1.0,1
1953,2.0,51411.0,81,5,0,0,3,18.0,4.0,0,70.0,4,2013,5,560,1.0,0.0,0
1964,1.0,51983.0,95,7,0,0,1,793.0,24.0,0,59.0,2,2012,8,828,1.0,0.0,0
1986,2.0,42386.0,43,8,0,0,1,100.0,7.0,0,37.0,3,2013,1,693,0.0,1.0,2
1987,0.0,30390.0,5,6,0,0,0,80.0,6.0,0,36.0,2,2013,2,666,0.0,1.0,2
1963,1.0,30983.0,50,8,0,1,0,167.0,8.0,0,60.0,1,2012,9,817,1.0,0.0,0
1957,1.0,66033.0,76,7,0,0,1,677.0,20.0,0,66.0,2,2013,1,686,1.0,0.0,0
1975,0.0,37284.0,46,6,0,0,2,23.0,4.0,0,48.0,4,2013,3,618,0.0,1.0,2
1951,2.0,57530.0,68,1,0,0,1,92.0,7.0,0,72.0,2,2013,12,362,1.0,0.0,0
1965,0.0,76800.0,33,1,0,0,0,641.0,16.0,0,58.0,2,2014,8,126,0.0,1.0,1
1956,1.0,63943.0,50,5,0,0,1,1106.0,17.0,0,67.0,3,2012,2,1032,0.0,1.0,1
1962,1.0,76081.0,85,2,0,0,0,1033.0,14.0,1,61.0,2,2014,5,198,0.0,1.0,1
1974,1.0,67445.0,63,6,0,0,1,1174.0,32.0,0,49.0,3,2012,12,729,0.0,1.0,1
1967,2.0,37054.0,89,7,0,0,2,25.0,6.0,0,56.0,4,2013,9,448,0.0,1.0,2
1962,2.0,47175.0,81,8,0,1,2,240.0,17.0,1,61.0,4,2012,10,770,0.0,1.0,2
1976,1.0,31859.0,77,7,0,0,1,20.0,4.0,0,47.0,2,2013,6,541,1.0,0.0,0
1961,1.0,27215.0,50,6,0,0,3,102.0,11.0,0,62.0,4,2013,1,683,1.0,0.0,0
1976,2.0,70179.0,10,5,0,0,1,1034.0,26.0,0,47.0,2,2013,7,504,1.0,0.0,0
1983,1.0,39922.0,30,8,0,0,1,156.0,9.0,0,40.0,3,2013,2,661,0.0,1.0,2
1976,2.0,49681.0,66,7,0,0,2,458.0,21.0,0,47.0,4,2013,4,605,0.0,1.0,2
1988,1.0,24645.0,16,8,0,0,1,17.0,4.0,0,35.0,3,2012,1,1061,0.0,1.0,2
1954,1.0,79865.0,12,1,0,0,1,792.0,21.0,0,69.0,2,2014,6,172,1.0,0.0,0
1985,1.0,44322.0,30,8,0,0,1,92.0,8.0,0,38.0,3,2014,6,174,0.0,1.0,2
1952,1.0,47958.0,8,5,0,0,1,407.0,16.0,0,71.0,2,2013,1,687,1.0,0.0,0
1964,2.0,63972.0,93,4,0,0,1,1269.0,23.0,1,59.0,2,2012,2,1029,1.0,0.0,0
1954,1.0,75315.0,14,2,0,0,1,841.0,23.0,0,69.0,3,2014,4,236,0.0,1.0,2
1950,2.0,55517.0,53,9,0,1,2,633.0,23.0,0,73.0,4,2012,9,801,0.0,1.0,2
1957,2.0,75283.0,26,4,0,0,3,1019.0,25.0,0,66.0,5,2013,3,620,0.0,1.0,2
1946,2.0,82800.0,23,3,0,1,0,1315.0,26.0,2,77.0,1,2012,11,743,1.0,0.0,3
1954,1.0,38998.0,92,8,1,0,2,54.0,8.0,0,69.0,4,2012,3,1001,0.0,1.0,1
1991,2.0,90638.0,29,1,0,1,0,2510.625,18.0,1,32.0,1,2014,2,297,1.0,0.0,3
1986,2.0,27161.0,41,7,0,0,1,52.0,5.0,0,37.0,3,2013,10,405,0.0,1.0,2
1977,1.0,42014.0,56,8,0,1,1,436.0,20.0,0,46.0,3,2012,8,842,0.0,1.0,2
1960,2.0,38201.0,19,8,0,0,1,268.0,15.0,0,63.0,3,2013,3,618,0.0,1.0,2
1982,1.0,45203.0,4,6,0,1,2,147.0,8.0,0,41.0,4,2014,3,259,0.0,1.0,2
1947,2.0,81574.0,89,1,0,0,0,1798.0,18.0,2,76.0,2,2014,4,223,0.0,1.0,1
1992,1.0,34935.0,71,7,0,0,0,137.0,8.0,0,31.0,2,2013,6,534,0.0,1.0,2
1976,2.0,60482.0,81,7,0,0,1,507.0,17.0,0,47.0,2,2013,1,683,1.0,0.0,0
1956,1.0,34633.0,31,6,0,0,3,15.0,4.0,0,67.0,5,2014,1,318,0.0,1.0,2
1947,2.0,78093.0,53,1,0,0,0,1105.0,17.0,0,76.0,2,2013,11,390,0.0,1.0,1
1950,1.0,82460.0,78,1,0,0,0,974.0,15.0,0,73.0,1,2013,2,663,1.0,0.0,0
1966,2.0,45903.0,80,4,0,0,1,66.0,8.0,0,57.0,3,2014,4,228,0.0,1.0,2
1987,1.0,81361.0,18,1,0,1,0,778.0,27.0,0,36.0,1,2014,2,285,1.0,0.0,3
1973,2.0,35860.0,37,5,0,1,2,49.0,6.0,1,50.0,3,2014,5,202,1.0,0.0,0
1952,2.0,40442.0,52,7,0,1,2,169.0,12.0,0,71.0,4,2012,8,840,0.0,1.0,2
1965,1.0,61482.0,39,2,0,0,0,299.0,12.0,0,58.0,2,2014,6,163,0.0,1.0,2
1980,1.0,34968.0,11,7,0,0,1,221.0,17.0,0,43.0,3,2013,10,429,0.0,1.0,2
1987,1.0,75794.0,33,3,0,0,0,1682.0,25.0,1,36.0,2,2013,12,348,0.0,1.0,1
1962,2.0,31497.0,22,8,0,0,1,155.0,10.0,0,61.0,3,2012,6,908,0.0,1.0,2
1955,1.0,74268.0,83,2,0,0,0,892.0,13.0,0,68.0,2,2013,2,661,0.0,1.0,1
1988,0.0,13724.0,43,9,0,0,1,58.0,5.0,1,35.0,3,2012,8,828,0.0,1.0,2
1965,2.0,45143.0,74,7,0,0,1,311.0,15.0,0,58.0,3,2013,8,468,0.0,1.0,2
1967,2.0,52569.0,54,3,0,0,1,95.0,7.0,0,56.0,2,2014,5,217,1.0,0.0,0
1973,2.0,48432.0,3,8,0,1,1,424.0,19.0,0,50.0,2,2012,10,780,1.0,0.0,0
1960,2.0,17144.0,96,7,0,0,2,47.0,12.0,0,63.0,4,2014,2,295,0.0,1.0,2
1984,1.0,36108.0,68,9,0,0,1,339.0,15.0,1,39.0,2,2013,10,418,1.0,0.0,0
1971,1.0,76445.0,2,6,0,0,1,1410.0,21.0,0,52.0,3,2012,9,800,0.0,1.0,1
1975,2.0,36663.0,40,2,0,0,1,35.0,6.0,0,48.0,3,2014,4,226,0.0,1.0,2
1965,2.0,53843.0,64,7,0,0,1,562.0,20.0,0,58.0,3,2013,6,528,0.0,1.0,2
1956,2.0,90226.0,26,2,0,0,0,2352.0,24.0,1,67.0,2,2012,9,802,0.0,1.0,1
1955,2.0,70638.0,69,3,0,0,0,1334.0,20.0,1,68.0,1,2013,1,700,1.0,0.0,0
1960,1.0,44512.0,57,4,0,0,2,32.0,6.0,0,63.0,4,2013,8,464,0.0,1.0,2
1961,1.0,27116.0,78,7,0,0,2,41.0,7.0,0,62.0,4,2014,2,307,0.0,1.0,2
1963,2.0,54072.0,71,8,0,0,2,39.0,5.0,0,60.0,4,2013,7,498,0.0,1.0,2
1977,1.0,71855.0,59,3,0,0,1,1141.0,25.0,0,46.0,3,2013,1,690,0.0,1.0,1
1990,0.0,51250.0,28,9,0,0,1,710.0,24.0,1,33.0,2,2013,3,617,1.0,0.0,0
1973,2.0,60432.0,61,6,0,0,1,401.0,19.0,0,50.0,3,2014,9,95,0.0,1.0,2
1964,2.0,65526.0,22,2,0,0,1,506.0,17.0,0,59.0,3,2014,11,33,0.0,1.0,2
1988,1.0,68655.0,95,3,0,0,0,1538.0,21.0,0,35.0,1,2012,10,790,1.0,0.0,0
1978,0.0,12393.0,38,9,0,0,0,57.0,6.0,0,45.0,2,2012,4,969,0.0,1.0,2
1990,1.0,64509.0,19,4,0,1,0,1722.0,19.0,1,33.0,1,2013,8,477,1.0,0.0,3
1975,1.0,33955.0,92,8,0,0,1,270.0,15.0,0,48.0,2,2013,9,455,1.0,0.0,0
1977,1.0,31353.0,24,8,0,1,2,31.0,6.0,0,46.0,4,2013,12,343,0.0,1.0,2
1984,1.0,55434.0,21,4,0,0,1,882.0,24.0,0,39.0,3,2013,5,576,0.0,1.0,1
1983,1.0,28359.0,35,7,0,0,1,16.0,4.0,0,40.0,3,2013,10,406,0.0,1.0,2
1987,1.0,57100.0,9,3,0,0,1,311.0,14.0,0,36.0,2,2014,5,203,1.0,0.0,0
1965,1.0,69139.0,23,4,0,0,1,227.0,11.0,0,58.0,3,2014,1,314,0.0,1.0,2
1956,2.0,52973.0,92,8,0,0,1,1152.0,31.0,0,67.0,3,2012,8,848,0.0,1.0,1
1965,2.0,51717.0,55,7,0,0,1,122.0,8.0,1,58.0,3,2013,8,474,0.0,1.0,2
1971,1.0,18793.0,14,8,0,0,1,77.0,9.0,0,52.0,3,2013,12,371,0.0,1.0,2
1982,0.0,66664.0,78,3,0,0,0,1289.0,19.0,0,41.0,2,2012,9,803,0.0,1.0,1
1959,1.0,50664.0,64,9,0,0,2,561.0,24.0,0,64.0,3,2013,1,690,1.0,0.0,0
1963,1.0,54414.0,49,4,0,0,2,211.0,13.0,0,60.0,4,2013,1,683,0.0,1.0,2
1952,2.0,54549.0,8,7,0,0,1,233.0,12.0,0,71.0,3,2014,3,279,0.0,1.0,2
1971,2.0,47111.0,35,9,0,0,1,1092.0,21.0,0,52.0,2,2012,8,850,1.0,0.0,0
1963,2.0,41003.0,11,6,0,0,0,601.0,17.0,0,60.0,1,2013,3,630,1.0,0.0,0
1982,1.0,19444.0,8,7,0,1,1,54.0,10.0,0,41.0,3,2014,2,288,0.0,1.0,2
1976,0.0,36301.0,53,7,0,0,1,78.0,7.0,0,47.0,3,2013,10,408,0.0,1.0,2
1947,2.0,73059.0,36,4,0,0,1,1095.0,26.0,0,76.0,3,2013,8,463,0.0,1.0,1
1969,2.0,42731.0,64,5,0,0,1,244.0,13.0,0,54.0,3,2013,10,412,0.0,1.0,2
1959,2.0,52854.0,43,5,0,0,2,116.0,9.0,0,64.0,4,2014,3,258,0.0,1.0,2
1978,1.0,22775.0,40,8,0,0,1,15.0,4.0,0,45.0,3,2013,6,536,0.0,1.0,2
1948,2.0,46681.0,52,5,0,0,2,425.0,16.0,0,75.0,4,2013,8,484,0.0,1.0,2
1955,2.0,59821.0,11,8,0,0,1,734.0,26.0,0,68.0,3,2013,12,368,0.0,1.0,2
1954,1.0,50002.0,21,7,0,0,1,638.0,19.0,0,69.0,2,2013,6,538,1.0,0.0,0
1945,1.0,69755.0,23,1,0,0,0,894.0,22.0,0,78.0,2,2013,2,665,0.0,1.0,1
1969,1.0,44078.0,17,5,0,0,2,41.0,7.0,0,54.0,4,2014,6,171,0.0,1.0,2
1976,2.0,30560.0,6,7,0,0,1,31.0,5.0,0,47.0,3,2013,6,528,0.0,1.0,2
1969,2.0,35924.0,56,5,0,0,2,34.0,5.0,0,54.0,4,2014,3,259,0.0,1.0,2
1964,2.0,64140.0,71,5,0,1,2,1750.0,18.0,3,59.0,3,2013,9,440,1.0,0.0,3
1981,1.0,56386.0,51,9,0,0,2,612.0,25.0,0,42.0,4,2012,10,771,0.0,1.0,2
1979,0.0,24594.0,94,5,0,0,1,29.0,5.0,0,44.0,3,2013,10,421,0.0,1.0,2
1981,0.0,75774.0,27,4,0,0,1,823.0,21.0,0,42.0,3,2014,2,305,0.0,1.0,1
1960,2.0,39228.0,1,4,0,0,0,20.0,4.0,0,63.0,1,2013,10,428,1.0,0.0,0
1974,2.0,58494.0,56,6,0,0,1,396.0,16.0,0,49.0,3,2013,12,360,0.0,1.0,2
1981,1.0,58684.0,71,2,0,0,0,813.0,21.0,1,42.0,1,2014,6,174,1.0,0.0,0
1967,1.0,57136.0,18,6,0,1,0,1179.0,20.0,0,56.0,1,2013,5,568,1.0,0.0,3
1950,2.0,56551.0,48,4,0,0,2,138.0,10.0,0,73.0,3,2014,7,155,1.0,0.0,2
1982,1.0,22448.0,86,3,0,0,1,55.0,9.0,0,41.0,3,2014,2,284,0.0,1.0,2
1961,1.0,82014.0,48,6,0,1,0,1511.0,22.0,0,62.0,1,2012,8,839,1.0,0.0,3
1963,1.0,34213.0,2,9,0,1,2,117.0,9.0,0,60.0,3,2012,7,881,1.0,0.0,0
1977,1.0,117416.25,13,1,0,0,0,1730.0,28.0,0,46.0,2,2013,4,587,0.0,1.0,1
1947,2.0,25358.0,57,6,0,0,1,32.0,6.0,0,76.0,2,2013,7,503,1.0,0.0,0
1978,2.0,35544.0,77,7,0,0,1,67.0,6.0,0,45.0,2,2014,8,126,1.0,0.0,0
1954,2.0,36634.0,0,7,0,0,1,335.0,15.0,0,69.0,3,2013,5,558,0.0,1.0,2
1954,2.0,62670.0,57,3,0,0,1,825.0,22.0,0,69.0,3,2014,2,308,0.0,1.0,2
1972,0.0,50334.0,24,6,0,0,1,694.0,23.0,0,51.0,3,2013,7,501,0.0,1.0,1
1981,1.0,72066.0,55,2,0,1,0,1792.0,17.0,2,42.0,1,2014,6,167,1.0,0.0,3
1958,2.0,50729.0,62,6,0,0,2,496.0,24.0,0,65.0,3,2013,2,670,1.0,0.0,0
1968,1.0,34916.0,89,9,0,0,2,231.0,13.0,0,55.0,4,2013,5,571,0.0,1.0,2
1976,1.0,64892.0,77,4,0,0,1,902.0,24.0,0,47.0,2,2014,5,192,1.0,0.0,0
1966,1.0,43602.0,45,6,0,0,2,68.0,9.0,0,57.0,3,2014,10,67,1.0,0.0,0
1989,2.0,33996.0,46,4,0,0,0,71.0,6.0,0,34.0,1,2013,11,393,1.0,0.0,0
1985,0.0,41473.0,80,7,0,0,1,76.0,6.0,0,38.0,2,2013,6,536,1.0,0.0,0
1967,2.0,63246.0,60,4,0,0,2,772.0,22.0,0,56.0,4,2013,8,474,0.0,1.0,2
1959,2.0,36732.0,71,2,0,0,2,47.0,9.0,0,64.0,4,2013,12,343,0.0,1.0,2
1970,2.0,69084.0,43,8,0,0,1,1586.0,25.0,0,53.0,3,2013,11,383,0.0,1.0,1
1967,2.0,77766.0,97,6,0,1,1,1529.0,34.0,1,56.0,3,2013,2,653,0.0,1.0,3
1985,2.0,37929.0,49,7,0,1,0,265.0,13.0,2,38.0,1,2013,7,495,1.0,0.0,3
1951,1.0,86610.0,66,2,0,0,0,1603.0,18.0,0,72.0,2,2013,5,577,0.0,1.0,1
1986,2.0,80141.0,20,6,0,1,0,2091.0,22.0,1,37.0,2,2013,11,401,0.0,1.0,3
1955,0.0,72635.0,54,3,0,0,0,981.0,21.0,1,68.0,2,2013,3,641,0.0,1.0,1
1970,1.0,69016.0,61,5,0,0,1,1533.0,34.0,0,53.0,3,2012,11,745,0.0,1.0,1
1991,0.0,20193.0,18,4,0,0,0,82.0,7.0,0,32.0,2,2012,11,739,0.0,1.0,2
1975,1.0,27573.0,45,8,0,0,1,244.0,14.0,0,48.0,3,2013,3,622,0.0,1.0,2
1979,0.0,15862.0,26,8,0,0,1,36.0,5.0,0,44.0,2,2013,6,528,1.0,0.0,0
1976,2.0,49544.0,0,7,0,0,1,404.0,16.0,0,47.0,3,2013,12,370,0.0,1.0,2
1980,1.0,33228.0,28,7,0,0,1,71.0,6.0,0,43.0,3,2014,1,318,0.0,1.0,2
1978,1.0,70440.0,49,3,0,0,0,1572.0,23.0,1,45.0,2,2013,8,484,0.0,1.0,1
1971,1.0,38232.0,84,5,0,0,2,122.0,11.0,0,52.0,4,2014,1,324,0.0,1.0,2
1955,2.0,22554.0,38,5,0,0,2,41.0,10.0,0,68.0,4,2012,3,1001,0.0,1.0,2
1983,2.0,23536.0,53,3,0,0,1,10.0,4.0,0,40.0,3,2014,4,245,0.0,1.0,2
1952,1.0,49413.0,88,5,0,0,1,304.0,13.0,0,71.0,3,2013,10,408,0.0,1.0,2
1969,1.0,42231.0,99,5,0,0,2,37.0,5.0,0,54.0,4,2014,3,257,0.0,1.0,2
1980,2.0,78789.0,12,2,0,1,0,1754.0,16.0,0,43.0,1,2012,8,851,1.0,0.0,3
1968,1.0,56534.0,35,8,0,1,1,815.0,25.0,2,55.0,3,2013,7,502,0.0,1.0,3
1971,1.0,58350.0,5,6,0,0,1,1001.0,27.0,0,52.0,2,2013,4,615,1.0,0.0,0
1989,1.0,81217.0,77,1,0,0,0,1157.0,22.0,0,34.0,1,2013,7,506,1.0,0.0,0
1951,1.0,49090.0,45,7,0,0,1,688.0,21.0,0,72.0,2,2013,7,506,1.0,0.0,0
1987,2.0,61787.0,71,5,0,0,0,1319.0,19.0,0,36.0,1,2013,6,548,1.0,0.0,0
1985,2.0,18169.0,40,8,0,0,1,21.0,4.0,0,38.0,3,2013,2,656,0.0,1.0,2
1981,0.0,24336.0,82,7,0,0,1,31.0,4.0,0,42.0,2,2012,8,832,1.0,0.0,0
1990,1.0,18222.0,70,8,0,0,0,67.0,6.0,0,33.0,2,2012,12,706,0.0,1.0,2
1952,1.0,62335.0,87,2,0,0,1,708.0,21.0,0,71.0,2,2013,5,563,1.0,0.0,0
1971,0.0,42033.0,95,7,0,0,2,25.0,4.0,0,52.0,4,2012,9,809,0.0,1.0,2
1983,2.0,86580.0,72,1,0,0,0,746.0,11.0,1,40.0,2,2013,2,648,0.0,1.0,1
1957,2.0,41437.0,5,7,0,0,2,32.0,5.0,0,66.0,3,2012,9,806,1.0,0.0,0
1951,2.0,73705.0,86,5,0,0,2,1695.0,25.0,0,72.0,3,2014,5,218,1.0,0.0,0
1976,1.0,61064.0,80,6,0,0,1,1080.0,28.0,0,47.0,3,2012,8,828,0.0,1.0,1
1955,2.0,38452.0,62,7,0,0,2,72.0,9.0,0,68.0,4,2014,3,252,0.0,1.0,2
1989,1.0,18358.0,49,7,0,0,1,57.0,10.0,0,34.0,2,2013,11,382,1.0,0.0,0
1973,2.0,55012.0,85,5,0,0,1,660.0,25.0,0,50.0,3,2014,3,261,0.0,1.0,2
1973,0.0,9722.0,7,8,0,1,1,103.0,11.0,0,50.0,3,2012,2,1031,0.0,1.0,2
1984,2.0,38175.0,6,7,0,0,1,153.0,11.0,0,39.0,3,2013,9,440,0.0,1.0,2
1956,2.0,58656.0,25,6,0,0,1,1220.0,32.0,1,67.0,3,2012,9,808,0.0,1.0,1
1965,1.0,52117.0,55,7,0,0,1,279.0,13.0,0,58.0,3,2012,8,843,0.0,1.0,2
1978,1.0,64813.0,81,5,0,0,1,745.0,20.0,0,45.0,3,2014,2,309,0.0,1.0,2
1973,2.0,54222.0,98,3,0,0,1,264.0,12.0,0,50.0,3,2014,1,338,0.0,1.0,2
1986,1.0,83512.0,31,1,0,1,0,2157.0,22.0,4,37.0,2,2014,6,173,0.0,1.0,3
1959,2.0,77520.0,30,4,0,1,1,1526.0,23.0,3,64.0,3,2013,8,466,0.0,1.0,3
1978,1.0,41154.0,98,5,0,0,1,69.0,6.0,0,45.0,3,2013,9,459,0.0,1.0,2
1966,1.0,80398.0,92,3,0,0,0,1597.0,26.0,1,57.0,2,2012,10,787,0.0,1.0,1
1992,0.0,18746.0,41,6,0,0,1,64.0,8.0,0,31.0,2,2014,5,192,1.0,0.0,0
1984,1.0,35196.0,68,8,0,0,1,497.0,18.0,0,39.0,3,2012,11,754,0.0,1.0,2
1956,1.0,60230.0,78,5,0,0,1,1067.0,17.0,0,67.0,2,2013,5,566,1.0,0.0,0
1977,1.0,22108.0,46,7,0,0,2,31.0,7.0,0,46.0,4,2014,8,124,0.0,1.0,2
1974,1.0,44392.0,71,7,0,0,2,211.0,14.0,0,49.0,4,2013,5,577,0.0,1.0,2
1976,2.0,55424.0,6,6,0,1,1,877.0,25.0,1,47.0,3,2012,11,742,0.0,1.0,3
1979,1.0,17688.0,82,8,1,0,1,11.0,4.0,0,44.0,3,2013,1,693,0.0,1.0,1
1983,2.0,92491.0,71,3,0,1,0,2034.0,25.0,3,40.0,2,2013,1,701,0.0,1.0,3
1991,1.0,90273.0,32,2,0,1,0,1991.0,19.0,3,32.0,1,2013,12,358,1.0,0.0,3
1962,2.0,82571.0,28,2,0,0,0,1686.0,24.0,1,61.0,1,2014,2,306,1.0,0.0,3
1982,2.0,38513.0,20,8,0,1,1,324.0,17.0,0,41.0,2,2014,1,313,1.0,0.0,0
1979,2.0,16653.0,10,6,0,1,1,69.0,9.0,0,44.0,2,2014,4,233,1.0,0.0,0
1955,1.0,42586.0,7,8,0,1,2,252.0,16.0,0,68.0,4,2012,10,769,0.0,1.0,2
1965,0.0,23529.0,67,6,0,0,1,54.0,5.0,0,58.0,2,2013,7,524,1.0,0.0,0
1961,2.0,74881.0,48,5,0,0,2,964.0,27.0,0,62.0,4,2013,8,491,0.0,1.0,2
1951,1.0,71107.0,61,4,0,0,1,1327.0,28.0,0,72.0,3,2013,2,658,0.0,1.0,1
1964,2.0,46910.0,36,6,0,0,2,68.0,7.0,0,59.0,4,2014,3,259,0.0,1.0,2
1959,1.0,18690.0,77,8,0,0,0,60.0,5.0,0,64.0,2,2012,12,709,0.0,1.0,2
1955,1.0,37244.0,90,7,0,0,2,55.0,5.0,1,68.0,3,2013,4,589,1.0,0.0,0
1966,1.0,82427.0,35,1,0,0,0,1456.0,21.0,1,57.0,2,2014,12,4,0.0,1.0,1
1958,0.0,75342.0,38,4,0,0,1,563.0,18.0,0,65.0,2,2013,6,550,1.0,0.0,0
1954,1.0,70044.0,46,5,0,0,1,1504.0,26.0,0,69.0,2,2013,2,657,1.0,0.0,0
1967,1.0,79146.0,33,6,0,0,2,564.0,19.0,0,56.0,3,2014,4,227,1.0,0.0,0
1963,1.0,77437.0,70,1,0,0,0,1125.0,23.0,1,60.0,2,2013,11,376,0.0,1.0,1
1959,1.0,54984.0,51,7,0,0,1,358.0,17.0,1,64.0,3,2014,5,197,0.0,1.0,2
1971,2.0,42403.0,18,8,0,0,1,42.0,5.0,0,52.0,3,2013,11,390,0.0,1.0,2
1964,1.0,55761.0,97,6,0,0,1,184.0,10.0,1,59.0,3,2014,4,227,0.0,1.0,2
1983,1.0,37292.0,32,8,0,0,1,460.0,19.0,0,40.0,3,2013,4,598,0.0,1.0,2
1945,2.0,45576.0,9,8,0,1,0,145.0,8.0,0,78.0,1,2014,5,193,1.0,0.0,0
1947,1.0,70321.0,6,4,0,1,0,1376.0,25.0,0,76.0,2,2013,1,690,0.0,1.0,3
1969,2.0,58086.0,80,8,0,0,1,792.0,23.0,0,54.0,2,2013,1,686,1.0,0.0,0
1952,1.0,81795.0,74,2,0,0,0,1382.0,23.0,0,71.0,2,2012,10,772,0.0,1.0,1
1947,0.0,28389.0,49,7,0,0,0,28.0,4.0,0,76.0,2,2012,11,747,0.0,1.0,2
1946,2.0,66835.0,21,2,0,0,0,1033.0,24.0,0,77.0,2,2013,9,435,0.0,1.0,1
1969,1.0,69901.0,95,5,0,0,1,882.0,23.0,0,54.0,2,2013,5,557,1.0,0.0,0
1949,2.0,80360.0,56,2,0,0,0,2231.0,15.0,3,74.0,2,2013,3,644,0.0,1.0,1
1961,2.0,63342.0,48,6,0,1,1,1101.0,19.0,1,62.0,3,2012,10,782,0.0,1.0,3
1974,1.0,44989.0,26,6,0,0,1,369.0,16.0,0,49.0,3,2012,12,728,0.0,1.0,2
